Crop,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Rice,Monsoon,Rangpur,153110.0,335700,1143.7,11494923.7,29277.5,2.1925413101691595
Rice,Winter,Dhaka,1888683.0,3727039,1355.3000000000002,294241932.5,611265.39,1.9733533896371176
Rice,Winter,Rajshahi,62170.0,114027,3902.0,4293478.0,-2052.7999999999993,1.8341161331832074
Rice,Summer,Barisal,1206829.0,3569520,1052.9,110853915.9,362116.99,2.957767836205461
Rice,Monsoon,Natore,246959.0,551758,1535.4,34683105.91,63678.92999999999,2.2342089172696684
Rice,Autumn,Pabna,37775.0,104258,3126.8,4947296.0,11354.5,2.7599735274652546
Rice,Monsoon,Dinajpur,741042.0,1584355,-15.700000000000045,114017942.2,235543.86,2.138009721446288
Rice,Monsoon,Bogra,1766150.0,1685799,355.0,177376899.5,450199.0,0.9545049967443309
Rice,Winter,Chittagong,43192.0,94196,578.9863640000001,4235523.84,5253.360000000001,2.1808668271902203
Rice,Autumn,Rajshahi,33494.0,78214,5249.1,3432726.8,5722.9,2.3351645070758944
Rice,Autumn,Mymensingh,445393.0,615668,921.4000000000001,69242744.6,146887.55,1.3823028202059755
Rice,Summer,Dhaka,311437.0,610136,1536.9,28741084.58,50401.77,1.9590992720839207
Rice,Monsoon,Jamalpur,62372.0,95115,2240.7,4162353.5999999996,12087.880000000001,1.5249631244789328
Rice,Winter,Mymensingh,2684379.0,7141115,897.0999999999999,448687170.1,882845.07,2.660248422447054
Rice,Summer,Kushtia,2829.0,6741,249.89999999999998,-2711074.23,-8264.46,2.3828207847295864
Rice,Winter,Rajshahi,63602.0,124605,2974.4,5627151.84,7356.42,1.9591365051413479
Rice,Summer,Tangail,47541.0,132050,787.4000000000001,4711150.2,7639.3499999999985,2.7776024904819
Rice,Monsoon,Jessore,3003673.0,8233806,335.6,291870578.4,771954.98,2.7412458013904977
Rice,Monsoon,Bogra,1634912.0,1325175,540.4,217097260.8,258585.92,0.8105482129925036
Rice,Monsoon,Pabna,255487.0,491430,1872.9,22242115.6,65091.229999999996,1.9235029570976214
Rice,Winter,Rajshahi,63883.0,162272,3672.3,6057739.52,12275.54,2.5401437002019316
Rice,Monsoon,Jessore,1563887.0,5243250,1020.5,252662471.4,544360.45,3.3527038718270568
Rice,Summer,Barisal,1376387.0,4257111,812.9000000000001,145117767.6,277041.27,3.092960773387136
Rice,Summer,Kushtia,2829.0,6741,-150.10000000000002,-4711074.23,-14264.46,2.3828207847295864
Rice,Winter,Barisal,4001936.0,9649942,1031.4,508087246.6,871425.92,2.4113184218838084
Rice,Monsoon,Faridpur,1447000.0,4516000,333.20000000000005,233703400.0,503450.0,3.1209398756046993
Rice,Monsoon,Cox's Bazar,748713.0,2197030,547.9,117229269.8,244075.29,2.93440877879775
Rice,Monsoon,Rajshahi,102657.0,165907,5858.8,8077837.6899999995,20690.82,1.6161294407590325
Rice,Monsoon,Satkhira,180060.0,378210,1571.8,28909766.6,40214.4,2.1004665111629457
Rice,Monsoon,Sirajganj,3939826.0,6300825,502.70000000000005,655999651.5,1288142.58,1.5992647898663546
Rice,Monsoon,Sirajganj,3777661.0,2634853,401.4,354631166.9,935415.25,0.6974826486548158
Rice,Autumn,Khulna,63981.0,161477,2846.4,8658571.76,18113.73,2.5238273862552947
Rice,Winter,Barisal,3639538.0,7202760,1507.7,355293445.5,940279.88,1.9790314045354107
Rice,Summer,Tangail,47541.0,132050,587.4000000000001,3711150.2,4639.3499999999985,2.7776024904819
Rice,Winter,Satkhira,1330.0,3150,1371.8,-1779073.7,-5680.8,2.3684210526315788
Rice,Autumn,Gazipur,583000.0,1036000,1136.9,86009680.0,186390.0,1.777015437392796
Rice,Summer,Sylhet,5689.0,15537,1034.5875,-1383653.74,-4805.3099999999995,2.7310599402355424
Rice,Summer,Dhaka,395518.0,1025571,1484.6999999999998,64934171.68000001,137341.66,2.5929818617610323
Rice,Winter,Jamalpur,119.0,238,1886.3000000000002,-981457.42,-2979.77,2.0
Rice,Monsoon,Satkhira,173100.0,345090,1340.9,23760224.0,12579.0,1.9935875216637782
Rice,Monsoon,Sirajganj,3843825.0,4586818,722.8,414440000.5,801203.25,1.1932952202558649
Rice,Winter,Chittagong,43861.0,144235,117.70000000000005,-248099.25999999978,-5789.1900000000005,3.2884567155331617
Rice,Summer,Dhaka,400402.0,1191244,1498.5636359999999,60039290.88,143152.76,2.9751200043955826
Rice,Autumn,Gazipur,854570.0,464250,466.0,80893136.9,213188.2,0.5432556724434511
Rice,Summer,Dinajpur,33700.0,96000,256.20000000000005,303827.0,-4586.0,2.8486646884273
Rice,Monsoon,Dinajpur,664000.0,1028700,266.5,65814320.0,166640.0,1.5492469879518072
Rice,Winter,Khulna,148893.0,335529,2080.2,12131067.62,19267.53,2.253490761822248
Rice,Summer,Chittagong,103711.0,307524,424.9000000000001,13377004.01,25224.629999999997,2.965201376903125
Rice,Winter,Rajshahi,13670.0,63373,3637.1,1094927.5,1784.5,4.635918068763716
Rice,Monsoon,Cox's Bazar,920307.0,2854873,346.4,136929544.7,297701.31,3.1020876729178415
Rice,Monsoon,Comilla,15169.0,40864,2880.3,-2556366.27,-7297.61,2.6939152218340037
Rice,Winter,Dhaka,1707340.0,2594392,1384.6,200744212.8,346541.4,1.519552051729591
Rice,Monsoon,Comilla,52191.0,121679,2874.7,2962279.4000000004,-3649.4400000000005,2.331417294169493
Rice,Monsoon,Noakhali,5884.0,16837,-242.29999999999995,-4070857.56,-13058.279999999999,2.8614887831407207
Rice,Winter,Comilla,11301.0,31718,2372.5,-220770.56000000006,-1705.62,2.806654278382444
Rice,Summer,Dinajpur,3900.0,10700,-220.3,-2617137.0,-7986.0,2.7435897435897436
Rice,Summer,Tangail,29500.0,65500,837.4000000000001,1919910.0,4080.0,2.2203389830508473
Rice,Winter,Dhaka,1878208.0,3996018,1484.6999999999998,319601006.1,685936.96,2.1275694704739836
Rice,Summer,Sylhet,5098.0,13451,1034.5875,-1205629.6400000001,-5133.34,2.638485680659082
Rice,Winter,Natore,3761.0,11855,741.3,-3615889.0700000003,-11022.14,3.1520872108481788
Rice,Monsoon,Chittagong,1048427.0,2667359,556.2,156102791.6,319012.37,2.5441532886886735
Rice,Monsoon,Comilla,27219.0,71279,1972.5,285359.36000000034,-1656.7800000000007,2.6187222160990484
Rice,Autumn,Gazipur,797000.0,743000,684.3,80585610.0,203190.0,0.9322459222082811
Rice,Monsoon,Jamalpur,59196.0,114630,1699.5,1859220.08,2207.040000000001,1.936448408676262
Rice,Monsoon,Sirajganj,3828992.0,5567644,1043.7,375993628.2,909958.08,1.4540756418399412
Rice,Summer,Barisal,1185381.0,4005685,1195.8,178659638.3,405883.35,3.37923840520474
Rice,Summer,Tangail,25100.0,50500,457.79999999999995,-535933.0,-2474.0,2.0119521912350598
Rice,Winter,Comilla,14130.0,39236,2691.2,-1866935.2000000002,-7337.1,2.7767869780608634
Rice,Monsoon,Satkhira,176790.0,427240,1108.3,26916908.9,55340.7,2.4166525255953393
Rice,Autumn,Rangpur,88370.0,200290,1055.0,4730956.0,13627.3,2.266493153785221
Rice,Winter,Barisal,4270328.0,8915100,1252.9,403407115.8,1314801.68,2.087685067751236
Rice,Winter,Tongi,849093.0,1248966,356.5999999999999,124179079.3,268200.69,1.47094134564765
Rice,Monsoon,Pabna,243070.0,547520,1837.5,20862181.9,54198.2,2.2525198502488997
Rice,Autumn,Rajshahi,33646.0,78965,3237.1,2156249.5,2776.1000000000004,2.3469357427331627
Rice,Summer,Natore,14703.0,55577,980.9000000000001,-746765.25,-3853.95,3.7799768754675918
Rice,Monsoon,Kaptai,131989.0,184104,1442.9,16071090.61,26637.03,1.3948435096864134
Rice,Monsoon,Comilla,33728.0,90072,1716.3000000000002,-806970.2400000002,-3568.0,2.6705407969639468
Rice,Monsoon,Sirajganj,4266022.0,8569367,1220.3,731731938.7,1575428.14,2.0087489000291137
Rice,Monsoon,Rangamati,262012.0,615799,216.29999999999995,38498346.4,79704.2,2.350270216631299
Rice,Monsoon,Kaptai,123038.0,144635,1140.0,11713182.98,15068.36,1.1755311367219883
Rice,Autumn,Tongi,153608.9,105328,149.20000000000005,11641988.23,17257.869,0.6856894359636714
Rice,Autumn,Tongi,139909.0,143816,356.5999999999999,17120662.64,34169.97,1.027925294298437
Rice,Winter,Gazipur,3255000.0,5398000,891.9000000000001,538688050.0,775200.0,1.6583717357910905
Rice,Monsoon,Sirajganj,3828992.0,5567644,643.7,373993628.2,903958.08,1.4540756418399412
Rice,Monsoon,Cox's Bazar,920307.0,2854873,-53.60000000000002,134929544.7,291701.31,3.1020876729178415
Rice,Summer,Chittagong,300820.0,930490,803.8,29926026.6,75221.4,3.093178645036899
Rice,Summer,Dhaka,314671.0,559969,1984.6,36735346.32,63080.91,1.7795379936505111
Rice,Summer,Khulna,35946.0,103571,2829.7,1590663.6600000001,-1091.88,2.881294163467423
Rice,Autumn,Dhaka,223332.0,294440,1397.7,30269240.68,54299.64,1.3183959307219744
Rice,Winter,Barisal,4051084.0,9393991,629.0999999999999,378516122.3,997771.0,2.318883291484452
Rice,Monsoon,Narayanganj,2050455.0,5209433,1164.1,244890563.6,427595.55,2.540622934909569
Rice,Autumn,Khulna,77249.0,192050,2621.5,11036939.18,10132.33,2.4861163251304226
Rice,Winter,Chittagong,43192.0,94196,378.9863640000001,3235523.84,2253.3600000000006,2.1808668271902203
Rice,Monsoon,Kushtia,5837298.0,14353736,546.3,879264538.4,1806562.38,2.458969201161222
Rice,Summer,Bogra,12070.0,29400,600.0,900300.8,1586.6000000000004,2.435791217895609
Rice,Summer,Gazipur,268081.0,506455,557.0999999999999,22486402.8,65743.49,1.8891864772214368
Rice,Monsoon,Rangamati,275861.0,344823,878.4000000000001,39643976.56,85034.13,1.2499882187043474
Rice,Monsoon,Rangpur,157050.0,364980,1692.6999999999998,14667716.5,36403.5,2.323973256924546
Rice,Monsoon,Natore,281464.0,537876,819.5999999999999,28493809.76,53107.44,1.9109939459398004
Rice,Monsoon,Bogra,1675513.0,1302615,295.70000000000005,178525078.4,342857.73,0.7774424907476098
Rice,Winter,Mymensingh,2907199.0,4589705,1153.9,286754557.0,694727.76,1.5787378160215382
Rice,Winter,Khulna,162445.0,336416,2012.6,13947225.65,36235.7,2.070953245713934
Rice,Autumn,Gazipur,819731.0,501365,757.0999999999999,77989422.8,228721.99,0.6116213733529657
Rice,Monsoon,Noakhali,5884.0,16837,-42.299999999999955,-3070857.56,-10058.279999999999,2.8614887831407207
Rice,Summer,Mymensingh,124874.0,246807,602.7,9252877.62,21715.980000000003,1.9764482598459248
Rice,Autumn,Barisal,288129.0,605612,1250.1,32552429.68,54507.09,2.101877978266679
Rice,Autumn,Pabna,37775.0,104258,2926.8,3947296.0,8354.5,2.7599735274652546
Rice,Summer,Tangail,47541.0,132050,987.4000000000001,5711150.2,10639.349999999999,2.7776024904819
Rice,Winter,Jessore,1455643.0,5326634,675.5,172560708.6,299685.03,3.6592997046665974
Rice,Autumn,Rajshahi,32560.0,41798,1995.9,73499.20000000019,-9464.8,1.2837223587223587
Rice,Monsoon,Dinajpur,583500.0,472600,-420.3,53282195.0,139710.0,0.8099400171379606
Rice,Monsoon,Narayanganj,2000212.0,7374681,601.9000000000001,312853476.9,651069.96,3.6869496833335664
Rice,Monsoon,Jessore,2108904.0,5841539,226.0,205739317.9,497136.96,2.769940689571455
Rice,Winter,Mymensingh,2684379.0,7141115,897.0999999999999,448687170.1,882845.07,2.660248422447054
Rice,Monsoon,Brahmanbaria,80579.0,137418,-81.89999999999998,3229533.2699999996,5950.540000000001,1.7053822956353393
Rice,Monsoon,Natore,271671.0,520831,734.3,21889995.58,50201.04,1.917138745026153
Rice,Winter,Jessore,829557.0,3798058,299.20000000000005,139484710.3,297936.09,4.578417155180415
Rice,Summer,Sylhet,5689.0,15537,834.5875000000001,-2383653.74,-7805.3099999999995,2.7310599402355424
Rice,Winter,Jessore,585363.0,2768647,690.0,88706879.75,201877.05,4.7297950160840365
Rice,Autumn,Rajshahi,33102.0,76631,2684.4,997077.9199999999,-1076.3400000000001,2.314996072744849
Rice,Summer,Dhaka,294654.0,653783,1601.8000000000002,28271629.02,70556.58,2.21881596720221
Rice,Monsoon,Jamalpur,59196.0,114630,1699.5,1859220.08,2207.040000000001,1.936448408676262
Rice,Winter,Gazipur,3376000.0,5910000,1233.8,448358400.0,534160.0,1.7505924170616114
Rice,Summer,Tangail,25100.0,50500,457.79999999999995,-535933.0,-2474.0,2.0119521912350598
Rice,Summer,Tangail,20500.0,49000,652.0,220970.0,-1695.0,2.3902439024390243
Rice,Summer,Mymensingh,116220.0,166198,347.79999999999995,8591274.8,12406.2,1.4300292548614697
Rice,Summer,Dhaka,400873.0,1145512,1372.9,60021600.6,125305.54999999999,2.8575434115043916
Rice,Summer,Chittagong,324525.0,990578,523.3,39291635.0,39924.0,3.052393498189662
Rice,Monsoon,Chittagong,1000025.0,3057611,838.5,148963774.0,324008.25,3.057534561635959
Rice,Monsoon,Natore,243666.0,574963,1173.0,38522625.2,82283.1,2.3596357308775127
Rice,Monsoon,Natore,255037.0,561339,1109.8,37459579.6,76061.47,2.201010049522226
Rice,Winter,Chittagong,40896.0,102639,635.5999999999999,2909063.04,2041.92,2.509756455399061
Rice,Winter,Chittagong,18686.0,49615,947.2,1863629.5,3540.1000000000004,2.6551964037247138
Rice,Monsoon,Feni,11920.0,21340,2606.9,-202464.0,-2304.8,1.7902684563758389
Rice,Monsoon,Kushtia,5902577.0,11082993,190.5,751818108.7,1292566.94,1.8776532690721357
Rice,Monsoon,Dinajpur,583500.0,472600,-20.30000000000001,55282195.0,145710.0,0.8099400171379606
Rice,Autumn,Barisal,425002.0,740688,1352.5,37990197.6,111250.58,1.7427870927666222
Rice,Summer,Kushtia,24695.0,61514,-14.200000000000045,847974.8999999999,-4801.85,2.4909495849362218
Rice,Winter,Dhaka,1888683.0,3727039,1555.3000000000002,295241932.5,614265.39,1.9733533896371176
Rice,Monsoon,Kaptai,126799.0,164538,2044.4,17137328.96,8411.91,1.2976285301934558
Rice,Monsoon,Bogra,1675513.0,1302615,95.70000000000005,177525078.4,339857.73,0.7774424907476098
Rice,Summer,Rajshahi,9224.0,37439,4367.9,-1000671.84,-4062.96,4.058868169991327
Rice,Summer,Dhaka,311437.0,610136,1536.9,28741084.58,50401.77,1.9590992720839207
Rice,Monsoon,Tangail,1500400.0,2768600,637.4000000000001,146509592.0,354096.0,1.8452412689949347
Rice,Summer,Dhaka,294654.0,653783,1201.8000000000002,26271629.02,64556.58,2.21881596720221
Rice,Autumn,Gazipur,824000.0,677000,690.4000000000001,86272160.0,164040.0,0.8216019417475728
Rice,Autumn,Mymensingh,546872.0,727414,797.7,76224570.88,43218.48,1.3301357538875642
Rice,Autumn,Mymensingh,549404.0,798676,869.9000000000001,78383383.96,145339.08,1.4537134786059074
Rice,Monsoon,Natore,246539.0,620027,675.8,34815100.16,81684.82,2.5149246163892935
Rice,Summer,Tangail,27800.0,64300,374.0954549999999,657056.0,-2826.0,2.3129496402877696
Rice,Summer,Chittagong,343122.0,1035706,-35.90000000000009,43080170.88,12880.98,3.0184773928806665
Rice,Winter,Barisal,3963495.0,10996579,1395.8,605405608.8,1381223.25,2.774465213151524
Rice,Monsoon,Jessore,2578000.0,8191000,404.20000000000005,340905200.0,403480.0,3.1772692009309544
Rice,Summer,Sylhet,3941.0,12049,1780.6,-377676.68999999994,-1699.47,3.057345851306775
Rice,Monsoon,Kaptai,118601.0,132690,1557.6999999999998,8643060.17,21836.26,1.1187932648122698
Rice,Monsoon,Brahmanbaria,71613.0,114785,182.20000000000005,6274750.720000001,12212.939999999999,1.6028514375881473
Rice,Winter,Comilla,11301.0,31718,2172.5,-1220770.56,-4705.62,2.806654278382444
Rice,Monsoon,Bogra,5514025.0,6663769,622.9000000000001,582203473.3,1479786.75,1.208512656362639
Rice,Monsoon,Natore,270608.0,551716,-352.20000000000005,36166138.56,28003.36,2.0388015136285698
Rice,Winter,Jessore,741258.0,3519409,468.20000000000005,114703659.5,275678.04,4.747886700716889
Rice,Winter,Chittagong,52005.0,106335,613.3,2105330.8499999996,4521.299999999999,2.0447072396884916
Rice,Monsoon,Kushtia,5631949.0,11938078,142.60000000000002,932523048.4,1342667.76,2.1197063396703344
Rice,Winter,Chittagong,43192.0,94196,778.9863640000001,5235523.84,8253.36,2.1808668271902203
Rice,Monsoon,Dinajpur,664400.0,984900,58.89999999999998,68512772.0,173388.0,1.4823901264298616
Rice,Monsoon,Rangamati,259892.0,500880,-48.299999999999955,36496371.44,32181.64,1.927262093484986
Rice,Summer,Khulna,35946.0,103571,2629.7,590663.6600000001,-4091.88,2.881294163467423
Rice,Autumn,Mymensingh,2939790.0,4444354,407.0,284599184.3,752345.4,1.5117930192292646
Rice,Summer,Dhaka,325987.0,653036,1624.7,32293052.31,81756.62,2.0032577986238715
Rice,Autumn,Dhaka,539665.0,557764,1565.5,50978913.05,134312.9,1.0335374723207915
Rice,Winter,Dhaka,1777257.0,2759652,1365.5,171473319.7,453086.82,1.5527591113721877
Rice,Monsoon,Narayanganj,1493276.0,4050334,-93.20000000000005,221186020.8,450915.56,2.712381368213244
Rice,Summer,Sylhet,5098.0,13451,634.5875000000001,-3205629.64,-11133.34,2.638485680659082
Rice,Monsoon,Narayanganj,1396651.0,3222776,-254.39999999999998,135240516.0,326196.24,2.3075027333242164
Rice,Winter,Rajshahi,62170.0,114027,4102.0,5293478.0,947.2000000000007,1.8341161331832074
Rice,Winter,Jessore,1117700.0,3291700,527.5,104371509.0,340487.0,2.9450657600429455
Rice,Winter,Comilla,15980.0,42773,3393.3,-1345562.2000000002,-8164.8,2.6766583229036294
Rice,Monsoon,Dinajpur,583500.0,472600,-20.30000000000001,55282195.0,145710.0,0.8099400171379606
Rice,Summer,Gazipur,292610.0,932910,993.9000000000001,47258693.6,99265.7,3.188236902361505
Rice,Winter,Tongi,849093.0,1248966,156.5999999999999,123179079.3,265200.69,1.47094134564765
Rice,Monsoon,Noakhali,5884.0,16837,-442.29999999999995,-5070857.5600000005,-16058.279999999999,2.8614887831407207
Rice,Winter,Chittagong,50456.0,102312,260.79999999999995,1776669.5199999996,3614.0,2.027746947835738
Rice,Monsoon,Jessore,2108904.0,5841539,226.0,205739317.9,497136.96,2.769940689571455
Rice,Winter,Mymensingh,2593026.0,6096095,594.7,442378145.8,950419.62,2.35095791557817
Rice,Winter,Narayanganj,1360882.0,4954415,510.1,231745092.3,497526.34,3.6405911754288764
Rice,Winter,Sylhet,10324.0,23489,634.5875000000001,-2270523.52,-8593.08,2.2751840371948857
Rice,Summer,Dinajpur,11800.0,54700,-141.60000000000002,-1882894.0,-6050.0,4.635593220338983
Rice,Winter,Rajshahi,12797.0,47413,2719.7,125709.66999999993,-2928.72,3.7050089864812064
Rice,Winter,Satkhira,5670.0,16050,993.0,-2026120.8,-6902.1,2.8306878306878307
Rice,Monsoon,Chittagong,1030464.0,2103709,660.8,96554026.88,254616.0,2.041516248990746
Rice,Summer,Kushtia,2829.0,6741,449.9,-1711074.23,-5264.46,2.3828207847295864
Rice,Autumn,Pabna,34235.0,94357,1852.8000000000002,3880203.5999999996,6666.950000000001,2.7561559807214837
Rice,Monsoon,Tangail,1516400.0,2784600,374.0954549999999,250027328.0,488412.0,1.836322869955157
Rice,Monsoon,Satkhira,206750.0,509590,1322.1,30550720.0,72565.0,2.464764207980653
Rice,Summer,Sylhet,4005.0,14518,930.0,-1395405.2,-4678.35,3.624968789013733
Rice,Autumn,Dhaka,539665.0,557764,965.5,47978913.05,125312.9,1.0335374723207915
Rice,Summer,Gazipur,331000.0,811000,339.0,41346240.0,11790.0,2.4501510574018126
Rice,Summer,Kushtia,29947.0,75449,16.399999999999977,1520799.12,882.5100000000002,2.5194176378268276
Rice,Autumn,Khulna,120217.0,235849,2751.5,9877439.6,28862.93,1.9618606353510735
Rice,Monsoon,Jessore,2062870.0,5956396,311.0,319436403.4,344687.9,2.8874315880302683
Rice,Monsoon,Narsingdi,2802000.0,11236000,-428.7,432607640.0,464340.0,4.009992862241257
Rice,Monsoon,Narayanganj,2113344.0,7217903,771.1,206466980.5,546469.44,3.415394275612489
Rice,Summer,Sylhet,3769.0,12965,683.2,-1455417.19,-4982.37,3.4399044839479966
Rice,Summer,Chittagong,324525.0,990578,523.3,39291635.0,39924.0,3.052393498189662
Rice,Monsoon,Kaptai,131000.0,220000,2333.7,17075750.0,36850.0,1.6793893129770991
Rice,Summer,Kushtia,5629.0,12643,143.39999999999998,-2443854.8,-7367.59,2.2460472552851307
Rice,Monsoon,Bogra,1634912.0,1325175,140.39999999999998,215097260.8,252585.92,0.8105482129925036
Rice,Monsoon,Bogra,2027000.0,3546790,200.70000000000005,316083570.0,656910.0,1.7497730636408486
Rice,Monsoon,Rangamati,275861.0,344823,678.4000000000001,38643976.56,82034.13,1.2499882187043474
Rice,Monsoon,Tangail,1491300.0,2488600,839.4000000000001,187453923.0,319086.0,1.6687453899282505
Rice,Monsoon,Rangpur,244000.0,645600,1439.8,34393000.0,76400.0,2.6459016393442623
Rice,Autumn,Khulna,70498.28,170262,2331.8,7710469.289999999,4919.587200000002,2.4151227519309693
Rice,Autumn,Mymensingh,2939790.0,4444354,1007.0,287599184.3,761345.4,1.5117930192292646
Rice,Summer,Dhaka,312471.0,630162,1174.9,36905671.41,59743.619999999995,2.0167055502750655
Rice,Autumn,Gazipur,797000.0,743000,684.3,80585610.0,203190.0,0.9322459222082811
Rice,Monsoon,Cox's Bazar,920307.0,2854873,346.4,136929544.7,297701.31,3.1020876729178415
Rice,Monsoon,Brahmanbaria,82125.0,116997,381.5999999999999,3113950.0,8816.25,1.42462100456621
Rice,Monsoon,Feni,9790.0,23690,841.5999999999999,-4825983.2,-15944.1,2.4198161389172625
Rice,Winter,Rajshahi,63434.0,125124,3483.104545,7626463.68,11933.220000000001,1.9725068575212032
Rice,Monsoon,Faridpur,1211149.0,3299000,-84.39999999999998,169242753.0,97003.41,2.7238597398008007
Rice,Monsoon,Sirajganj,3939826.0,6300825,502.70000000000005,655999651.5,1288142.58,1.5992647898663546
Rice,Winter,Gazipur,3379000.0,5338000,1316.9,429532090.0,737380.0,1.579757324652264
Rice,Summer,Khulna,49693.0,153463,2464.8,6823665.92,15883.34,3.0882216811220897
Rice,Monsoon,Narayanganj,1493276.0,4050334,-93.20000000000005,221186020.8,450915.56,2.712381368213244
Rice,Autumn,Rajshahi,22569.0,48727,1448.4,-1739005.19,-8906.369999999999,2.159023439230803
Rice,Winter,Gazipur,3014130.0,5279130,1144.4,473544627.2,1142369.4,1.7514606204775507
Rice,Winter,Sylhet,10920.0,26585,34.58750000000009,-5186078.8,-18379.2,2.4345238095238093
